confidence,text
99.85099792480469,145-678-908
99.9302978515625,and
99.93804931640625,Green
99.92007446289062,County
99.89452362060547,Animal
99.74486541748047,Shelter
99.36495208740234,"on,"
98.2859878540039,(date)
97.84019470214844,12/03/07
99.77308654785156,The
99.9183578491211,fee
99.92960357666016,for
99.97066497802734,adoption
99.88707733154297,is
99.72496032714844,$25.00
99.83816528320312,which
99.8094711303711,is
99.94567108154297,refundable
99.92854309082031,only
99.80506896972656,when
99.49710083007812,said
98.80339050292969,terms
99.8045654296875,of
99.906982421875,this
99.97456359863281,contract
99.92230224609375,are
99.93016815185547,met
99.94320678710938,and
99.97045135498047,conditions
99.94140625,specified
99.82105255126953,apply.
99.74368286132812,The
99.84088134765625,Wilson
99.94862365722656,County
99.93330383300781,Anima
99.85303497314453,Shelter
99.85770416259766,agrees
99.81460571289062,to
99.82579040527344,the
99.94808197021484,following:
99.74653625488281,To
99.967529296875,give
99.96561431884766,the
99.98590087890625,adopter
99.80463409423828,a
91.10496520996094,receipt
99.63575744628906,when
97.39916229248047,he/she
99.93984985351562,assumes
99.98622131347656,possession
99.74546813964844,and
99.93980407714844,control
99.64064025878906,of
99.94180297851562,the
99.89681243896484,animal
99.94688415527344,described
99.91810607910156,herein:
99.84001922607422,Sex
99.8663330078125,male
98.95184326171875,To
99.97383117675781,exchange
99.92058563232422,or
99.93888854980469,make
99.97126770019531,refund
70.0884017944336,on
99.96186828613281,any
99.97136688232422,animal
99.90088653564453,that
99.9891586303711,requires
99.95694732666016,major
99.97496795654297,medical
98.3864974975586,treatment
99.84253692626953,as
99.96446990966797,certified
99.85779571533203,by
99.85374450683594,a
99.95088195800781,veterinarian
99.84031677246094,or
99.91058349609375,dies
99.94837188720703,from
98.79388427734375,natural
99.9613037109375,causes
97.75299072265625,within
98.54727935791016,7
99.95742797851562,calendar
99.9655990600586,days
99.96097564697266,from
99.9594955444336,the
99.97000885009766,date
99.83661651611328,of
99.97447967529297,adoption;
99.9595718383789,either
99.90831756591797,must
99.8958969116211,be
99.9739990234375,requested
99.83670043945312,by
99.97775268554688,adopter
99.7755126953125,only.
99.76443481445312,To
99.97932434082031,exchange
99.94242095947266,or
99.91992950439453,make
99.96031951904297,refund
99.86959838867188,on
99.9745864868164,any
99.93701171875,animal
99.92665100097656,that
99.96143341064453,exhibits
99.91828918457031,unusual
99.8341064453125,or
99.96248626708984,unpredictable
99.94996643066406,behavioral
99.95518493652344,tendencies
99.65509796142578,within
99.5008316040039,7
99.92851257324219,calendar
99.96819305419922,days
99.94432830810547,from
99.91635131835938,the
99.96598052978516,date
99.93171691894531,of
99.98284912109375,adoption;
99.95687103271484,either
99.90666961669922,must
99.97779846191406,requested
97.62055969238281,by
99.90939331054688,the
99.90412902832031,adopter
99.73265838623047,only.
99.82487487792969,The
99.93218994140625,terms
99.82540893554688,of
99.948486328125,this
99.94266510009766,contract
99.97769165039062,expires
99.40858459472656,at
99.59009552001953,5:00
99.25691223144531,p.m.
99.51394653320312,on
99.79524230957031,(date)
99.97407531738281,Participating
99.96315002441406,veterinary
99.9292221069336,hospitals
99.979248046875,agree
99.79230499267578,to
99.98761749267578,provide
99.8697509765625,the
99.91878509521484,services
99.93952178955078,stated
99.94900512695312,herein
99.91290283203125,for
99.93558502197266,animals
99.97478485107422,adopted
99.93498992919922,from
99.84873962402344,the
99.8149185180664,Wilson
99.92646026611328,County
99.92212677001953,Animal
99.71824645996094,Shelter
99.9313735961914,at
98.44727325439453,no
99.93399047851562,charge
99.9397201538086,to
99.9716796875,the
99.98416900634766,adopter
99.95156860351562,and
99.97322845458984,these
99.95800018310547,services
99.94232177734375,must
99.96688079833984,be
99.98612213134766,performed
99.93547058105469,to
99.92082977294922,validate
99.96595764160156,the
99.95793914794922,terms
99.8219223022461,of
99.94229125976562,this
99.95655822753906,contract
99.8213882446289,as
99.97218322753906,pertains
99.94432067871094,to
99.96513366699219,death
99.95195770263672,from
99.95130157470703,natural
99.87802124023438,causes.
99.75523376464844,A
99.90298461914062,free
99.96598052978516,examination
99.7776870727539,will
99.89302062988281,be
99.90909576416016,given
99.90593719482422,to
99.97010803222656,include
99.81481170654297,a
99.82957458496094,visual
99.86639404296875,and
99.98312377929688,physical
99.95743560791016,examination
99.97720336914062,including
99.927490234375,a
99.95703887939453,check
99.9154281616211,of
99.9643325805664,"temperature,"
99.90072631835938,"pulse,"
99.48042297363281,"respiration,"
99.94107055664062,"eyes,"
99.53978729248047,gum
99.9443130493164,"coloring,"
99.88633728027344,"ears,"
99.91413879394531,and
99.9480972290039,palpating
96.19244384765625,the
99.93818664550781,abdomen.
99.7610855102539,The
99.80719757080078,DOES
99.87438201904297,NOT
99.9657211303711,include
99.9619140625,any
99.70808410644531,lab
99.94454193115234,"fees,"
99.95230102539062,"vaccinations,"
99.90866088867188,or
99.697998046875,medications.
99.96126556396484,These
99.90341186523438,services
99.96268463134766,included
99.80854034423828,will
99.96533966064453,be
99.98681640625,provided
99.84532165527344,on
99.8448486328125,a
99.93682861328125,one
99.77809143066406,time
99.54012298583984,In
99.92727661132812,"return,"
99.69488525390625,as
99.92341613769531,"adopter,"
70.8377456665039,I
99.42427825927734,Yan
99.90107727050781,Yanovich
99.9576416015625,agree
99.83846282958984,to
99.83682250976562,the
99.94512176513672,following:
99.50019836425781,To
99.9123306274414,take
99.92594909667969,the
99.9192123413086,animal
99.92668914794922,to
99.8271255493164,a
99.988525390625,participating
99.96499633789062,veterinary
99.94459533691406,hospital
99.91991424560547,within
99.9483413696289,stated
99.96214294433594,period
99.72026824951172,of
99.83650207519531,"time,"
99.74068450927734,which
99.73318481445312,is
99.5362319946289,7
99.93797302246094,calendar
99.90939331054688,"days,"
99.88545989990234,to
99.95671081542969,receive
99.94569396972656,initial
99.95177459716797,free
99.9069595336914,examination.
99.92613220214844,Form
99.77223205566406,A
99.89370727539062,must
99.88306427001953,be
99.95709228515625,completed
99.96961975097656,by
99.9522476196289,attending
99.93843841552734,licensed
99.85130310058594,veterinarian.
99.89726257324219,The
99.87409973144531,animal
99.7779312133789,will
99.87077331542969,not
99.90438842773438,be
99.94934844970703,allowed
99.89921569824219,to
99.93482208251953,breed
99.921630859375,indiscriminately.
99.80683898925781,As
99.91524505615234,the
99.93437194824219,"adopter,"
93.86450958251953,I
99.9708480834961,agree
99.93461608886719,to
99.97669219970703,provide
99.9635238647461,adequate
99.89662170410156,"food,"
99.83651733398438,"water,"
99.93003845214844,"shelter,"
99.91827392578125,and
99.96641540527344,exercise
99.93981170654297,and
99.97832489013672,agree
99.86351013183594,to
99.95636749267578,obey
99.84296417236328,all
99.98684692382812,applicable
99.37775421142578,laws
99.97286224365234,governing
99.94982147216797,control
99.65377807617188,and
99.95577239990234,custody
99.57660675048828,of
99.86162567138672,the
99.9118423461914,"animal,"
99.86140441894531,to
99.874267578125,"include,"
99.83586120605469,but
99.8083267211914,not
99.86284637451172,limited
99.58877563476562,"to,"
99.92928314208984,the
99.98040771484375,proper
99.93121337890625,confinement
99.53971099853516,laws
99.83309173583984,and
99.95181274414062,wearing
99.902587890625,of
99.97331237792969,tags
99.8260269165039,as
94.42610168457031,applicable.
99.77659606933594,To
99.9880599975586,provide
99.92628479003906,with
99.98526000976562,proper
99.96281433105469,veterinary
99.8579330444336,care
94.48726654052734,as
99.97864532470703,related
99.91826629638672,to
99.97044372558594,the
99.96908569335938,specific
99.95938873291016,type
99.8451919555664,of
99.84342193603516,animal.
99.77519989013672,This
99.8623046875,is
99.9365005493164,meant
99.88018035888672,to
99.94535827636719,include
99.93592834472656,any
99.76964569091797,yearly
99.92179107666016,or
99.92621612548828,other
99.9353256225586,"vaccinations,"
99.95114135742188,any
99.960205078125,needed
99.9814453125,medications
99.91313934326172,or
99.94683074951172,other
99.9537124633789,special
99.92985534667969,care
99.84542846679688,as
99.92186737060547,needed.
99.75886535644531,To
99.9632568359375,exchange
99.86775207519531,an
99.94267272949219,"animal,"
54.42312240600586,I
99.9064712524414,understand
99.851806640625,that
86.23072814941406,I
99.92232513427734,must
99.94075012207031,follow
99.96315002441406,these
99.96495819091797,specific
99.94105529785156,criteria:
97.77903747558594,1
99.87801361083984,must
99.86083221435547,have
99.87722778320312,complied
99.8291015625,with
99.94755554199219,Article
99.4648208618164,A
99.74317169189453,of
99.92162322998047,this
99.86077880859375,section.
99.82256317138672,The
99.94131469726562,animal
99.92608642578125,must
99.93486785888672,be
99.55541229248047,in
99.60424041748047,such
99.98127746582031,poor
99.95770263671875,health
99.95726776123047,that
99.9691390991211,major
99.9436264038086,medical
99.9531478881836,treatment
99.90691375732422,is
99.91871643066406,"necessary,"
99.85088348388672,unless
98.95571899414062,#3
99.65660858154297,in
99.87094116210938,this
99.91032409667969,applies.
99.9422836303711,Minor
99.14469909667969,parasitical
99.68267822265625,treatment
99.88470458984375,is
99.92173767089844,not
99.98368072509766,considered
99.93091583251953,a
99.95849609375,major
99.9771957397461,medical
99.90863800048828,problem.
99.09356689453125,If
99.88223266601562,the
99.96869659423828,above
99.93778228759766,free
99.97613525390625,examination
99.87545013427734,has
99.95487976074219,been
99.98344421386719,performed
99.93196105957031,and
99.9126968383789,the
99.8974380493164,animal's
99.91963958740234,behavior
99.83574676513672,is
99.95528411865234,unacceptable
99.72261047363281,(this
99.81657409667969,is
99.89798736572266,not
99.47339630126953,cover
99.97200012207031,housetraining
99.80574798583984,or
99.9731216430664,any
99.95318603515625,other
99.93526458740234,trainable
99.96617889404297,characteristic)
99.84104919433594,to
99.95672607421875,your
99.86646270751953,household
99.88166809082031,or
99.95978546142578,living
99.93264770507812,"conditions,"
99.75859832763672,a
95.29238891601562,refund
99.95864868164062,may
83.88926696777344,be
99.93531036376953,made
99.91146850585938,with
99.95306396484375,the
99.97891235351562,proper
99.97643280029297,completion
99.77163696289062,of
99.90129089355469,Form
98.35562896728516,B.
99.85362243652344,The
99.93132019042969,animal
99.9571533203125,along
99.92583465576172,with
99.953369140625,the
99.95955657958984,veterinarians
99.9814224243164,completion
99.88137817382812,of
99.90894317626953,Form
99.76535034179688,A
99.87689208984375,shall
99.9692153930664,be
99.95098114013672,brought
99.91329956054688,to
99.93355560302734,the
99.9409408569336,Animal
99.88387298583984,"Shelter,"
99.86380004882812,or
99.92879486083984,the
99.93452453613281,event
99.80944061279297,of
99.91800689697266,the
99.86778259277344,animal's
99.84402465820312,"death,"
99.95063018798828,the
99.93475341796875,carcass
99.82917022705078,and/or
99.87239837646484,other
99.97661590576172,satisfactory
99.96061706542969,evidence
99.64434814453125,of
99.83409118652344,the
99.9104232788086,death
99.84864807128906,and
99.94560241699219,date
99.82918548583984,of
99.90714263916016,death
99.8578872680664,must
99.9577865600586,be
99.9336166381836,presented.
99.89601135253906,Terms
99.75736999511719,of
99.80712890625,this
99.9651107788086,contract
99.82540893554688,will
99.95957946777344,recognize
99.82284545898438,death
99.89154815673828,by
99.91197204589844,natural
99.77477264404297,causes
99.73041534423828,only.
99.65335083007812,The
99.96691131591797,request
99.94819641113281,for
99.82084655761719,a
99.95225524902344,refund
99.87773895263672,or
99.96382141113281,exchange
99.9237060546875,must
99.94268798828125,be
99.9568862915039,made
99.93277740478516,by
99.95947265625,the
99.92549133300781,date
99.94806671142578,and
99.93370056152344,time
99.96842956542969,specified
99.88092041015625,in
99.94071197509766,Section
94.30626678466797,"I,"
99.9378433227539,Article
99.5025405883789,D
99.85492706298828,this
99.88304138183594,contract.
99.85099792480469,No
99.96233367919922,refund
99.7161865234375,or
99.970458984375,substitution
99.84397888183594,shall
99.92772674560547,be
99.91398620605469,given
99.92479705810547,for
99.94682312011719,the
99.94080352783203,animal
99.88511657714844,that
99.8991928100586,has
97.35013580322266,been
99.83076477050781,"lost,"
99.94029235839844,"stolen,"
99.89705657958984,or
99.71595001220703,killed.
89.7156982421875,I
99.91719055175781,understand
99.95574188232422,the
99.98091125488281,adoption
99.93669128417969,contract
99.98133850097656,requirements
99.94010162353516,and
99.97380828857422,further
99.98069763183594,agree
99.94731903076172,that
99.96932983398438,failure
99.88545227050781,to
99.89266967773438,comply
99.8807601928711,with
99.9065170288086,this
99.96440887451172,contract
99.81666564941406,will
99.89468383789062,result
99.8157958984375,in
99.92001342773438,the
99.92259979248047,anima
