confidence,text
94.04116821289062,B
85.66056060791016,RITI
71.48978424072266,S
94.94367980957031,H
98.7046890258789,City
97.80906677246094,of
76.26248931884766,Birth
80.10775756835938,Bith
87.59835815429688,Date
82.91809844970703,(mnm
88.19374084472656,dd
94.00354766845703,yyy)
49.65746307373047,0
26.22876739501953,f
80.14405822753906,/
12.11965560913086,0
87.14996337890625,6
33.07150650024414,i
89.4329833984375,9
95.25855255126953,Social
94.44491577148438,Security
99.59416961669922,Number
97.62271881103516,ADDRESSICONTACT
98.88268280029297,DETAILS
98.70870971679688,FIXED
90.01390075683594,ADDRESS
76.05268859863281,USA
64.49302673339844,u
80.57154083251953,S
84.49717712402344,A
90.62378692626953,ZIP
94.65152740478516,code
82.40140533447266,C
82.09898376464844,CALIFORNIA
80.65872192382812,A
57.41326904296875,"L,"
70.37126159667969,I
12.942692756652832,O
80.35865020751953,N
73.23709106445312,BRENTWOOD
84.89533233642578,N
72.6869125366211,3100
88.63903045654297,MAIN
83.8593521118164,S
81.21974182128906,T
99.23392486572266,Apartment
99.29613494873047,2
98.49121856689453,Home
87.31072235107422,Phane
82.09300994873047,922-890-4444
87.23633575439453,922
48.78668212890625,-+
80.93399047851562,9
78.86236572265625,-4444
95.90847778320312,Mobile
92.18196105957031,Phons
57.29103088378906,925-88/-/679
85.75593566894531,925
22.334007263183594,+-
91.02047729492188,PRESENT
99.5674819946289,ADDRESS
97.74803924560547,ZIP
99.0069580078125,code
99.33489227294922,PROFESSIONAL
99.2508316040039,DETAILS
97.66924285888672,Name
99.49066162109375,of
99.4531478881836,Employar
98.54698181152344,or
95.24893951416016,if
97.24436950683594,"SelfEmployed,"
98.71224975585938,Trading
99.76284790039062,Name
76.37709045410156,A
80.68123626708984,ABC
81.2998275756836,B
97.79676055908203,ENTERTAC
93.17382049560547,CORP.
89.70618438720703,C
84.75032043457031,F
44.83122253417969,l
72.72509765625,S
88.30786895751953,A
92.3303451538086,ZIP
99.32516479492188,code
85.97308349609375,CALIFORNI
69.09243774414062,4
91.9097900390625,city
81.55374145507812,L
85.58097839355469,AURELWOOA
90.88386535644531,A
56.419795989990234,0
84.92568969726562,4000
88.9229736328125,B
87.5813217163086,2
83.42679595947266,C
85.85289764404297,CR.
86.52030181884766,R
99.38773345947266,Work
95.85205078125,Phone
81.40758514404297,922-621-4000
85.42008972167969,62
75.45502471923828,-4000
91.3995361328125,Mobile
99.00762939453125,Phone
87.85430145263672,Gross
96.702880859375,Annual
96.87171936035156,"Income,"
97.43763732910156,USD
82.09829711914062,"//0000,"
75.62113952636719,00
98.2066650390625,Employment
98.54315948486328,Date
95.92485046386719,(mm
92.2745132446289,ddyyyy)
86.2176742553711,/
89.77061462402344,/
70.6366958618164,10/12004
57.64653778076172,/
79.37374114990234,0
86.67323303222656,2004
14.775955200195312,1
76.39910888671875,Confirm
82.7798843383789,the
87.11715698242188,Correctness
87.66737365722656,of
90.09417724609375,the
91.93772888183594,Information
76.4749755859375,above
99.42239379882812,Document
98.18605041503906,Date
52.341796875,6
84.81309509277344,2
91.1788101196289,9
22.83157730102539,7
70.79197692871094,4
80.27735900878906,1
6.869904518127441,0I
75.19821166992188,6
73.4201431274414,7
84.8244400024414,7
12.693818092346191,F
35.64646530151367,o
92.67373657226562,2
78.89048767089844,2007
84.89495086669922,2
73.77288818359375,(mm
88.55975341796875,ddyy)
96.19446563720703,(Empbyor
98.71282196044922,HR
80.50653076171875,Dlicer
81.60783386230469,Signature)
