confidence,text
99.73213958740234,NAME
98.89671325683594,TO
99.76419830322266,APPEAR
98.8296127319336,ON
99.73465728759766,THE
95.40868377685547,BANKING
99.69514465332031,CARD
84.57510375976562,JENNIFEK
78.62708282470703,A
99.52088928222656,The
93.49531555175781,Oustomer/
99.80908203125,the
98.99293518066406,Holder
99.63652801513672,agrees
97.68653869628906,that
90.83200073242188,any
93.53559112548828,disputes
99.46720123291016,with
99.91326141357422,the
99.74430084228516,Bank
97.48574829101562,ansing
99.65253448486328,from
99.703369140625,or
59.2578239440918,mn
99.90756225585938,connection
99.29126739501953,with
99.38574981689453,this
99.5451889038086,application
99.79591369628906,shall
99.42945098876953,be
99.39729309082031,governed
99.52091217041016,by
99.74269104003906,the
99.84441375732422,General
87.32138061523438,Terms
99.8902587890625,and
91.95062255859375,"Condriions,"
99.7658462524414,the
99.56175231933594,Service
99.68383026123047,Procedure
99.77900695800781,for
92.96349334716797,Private
94.24404907226562,Customers
99.82295989990234,and
99.86734008789062,the
97.02189636230469,Price
99.76631164550781,Schedule
99.57545471191406,of
99.86222076416016,the
98.4222183227539,Bank
97.50244903564453,Document
99.75118255615234,Date
24.587730407714844,D
85.7403564453125,2
31.40375518798828,/
82.03922271728516,2
99.12870025634766,(mm
98.05024719238281,dd
98.1575698852539,yyyy)
98.9830551147461,FOR
98.54156494140625,BANK
95.5933837890625,USE
99.28770446777344,ONLY
98.31387329101562,Not
99.91679382324219,Approved
99.82476806640625,Approval
99.62850952148438,Date
42.50328826904297,/
69.15977478027344,"S"""
86.10910034179688,2
97.4145278930664,Refusal
99.24981689453125,Code
97.74996185302734,(mm
96.50847625732422,dd
95.74330139160156,yyy)
99.599609375,Private
99.64956665039062,Customer
99.50308990478516,Service
98.83216857910156,Card
90.46603393554688,Number
79.50443267822266,6063
87.97358703613281,5P9/
99.88508605957031,Customer
99.61676788330078,Code
85.44049072265625,430/220
38.805084228515625,/
99.59581756591797,Holder
98.02593231201172,Code
96.87408447265625,is
99.1756362915039,the
97.35277557373047,salary
99.66055297851562,mandated
99.51776123046875,to
99.67609405517578,this
99.3205337524414,Card?
81.6495361328125,/
81.85986328125,/
99.18754577636719,(mm
97.21601867675781,dd
88.41706085205078,yyyy)
99.1522445678711,Card
98.80693817138672,was
98.56183624267578,blocked
99.77413177490234,Reason
99.64126586914062,Code
98.86495971679688,(mm
98.36627197265625,dd
79.66053771972656,yyy)
98.8565902709961,"Visa,"
99.79972839355469,"Electron,"
99.2136001586914,Classic
99.7253189086914,are
98.659423828125,registered
99.7853012084961,trademarks
95.0313949584961,of
99.29105377197266,VISA
98.52385711669922,International
98.76127624511719,Service
98.24993896484375,Assocation
99.63239288330078,in
99.64769744873047,the
99.67374420166016,United
99.66398620605469,States
99.84388732910156,and
99.67485809326172,other
96.75000762939453,countnes.
96.89185333251953,"Cirrus,"
99.64800262451172,"Maestro,"
96.9046859741211,Mastercard
99.66666412353516,are
99.86625671386719,registered
99.6143569946289,trademarks
96.88719177246094,of
91.83111572265625,MasterCard
93.6506118774414,Woridwide
99.52983093261719,or
99.80777740478516,its
99.29338073730469,subsidiaries
99.86937713623047,in
99.84688568115234,the
96.44831848144531,United
98.31425476074219,States
96.10831451416016,All
99.45018768310547,trademarks
98.67217254638672,mentioned
95.2939682006836,in
99.35918426513672,this
99.49420928955078,questionnare
99.82460021972656,are
99.85603332519531,the
99.8974380493164,property
99.6475830078125,of
99.861572265625,their
99.95905303955078,respective
95.45415496826172,"owners,"
84.35347747802734,2
88.68572998046875,9
83.26734161376953,1
88.80242156982422,4
46.08320999145508,T
87.5503158569336,6
85.76937866210938,7
88.93519592285156,7
57.64643478393555,0
85.78923797607422,8
78.47344207763672,1
